Order ID,Order Date,Customer ID,Customer Name,City,State,Country,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Order Priority
IN-2012-56647,8/23/2012,PH-18790,Patricia Hirasaki,Durgapur,West Bengal,India,OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",? 125.73,11,? 36.30,Medium
IN-2013-49857,10/7/2013,SF-20200,Sarah Foster,Kanpur,Uttar Pradesh,India,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",? 175.77,3,? 64.98,Medium
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,OFF-AR-10003978,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",? 93.18,2,? 36.30,High
IN-2014-69205,8/13/2014,LC-16885,Lena Creighton,Guwahati,Assam,India,OFF-EN-10003498,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",? 138.69,3,? 51.30,Medium
IN-2013-33302,5/17/2013,SZ-20035,Sam Zeldin,Kalyan,Maharashtra,India,FUR-FU-10003960,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",? 66.96,3,? 5.31,High
IN-2014-63710,9/9/2014,AB-10015,Aaron Bergman,Hubli,Karnataka,India,OFF-BI-10004666,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",? 50.46,1,? 22.68,Critical
IN-2014-15011,11/26/2014,MC-17635,Matthew Clasen,Udaipur,Tripura,India,FUR-FU-10002659,Furniture,Furnishings,"Eldon Clock, Black",? 113.04,2,? 38.40,Medium
IN-2013-52972,12/31/2013,BD-11620,Brian DeCherney,Malegaon,Maharashtra,India,FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",? 143.37,1,? 50.16,Medium
IN-2013-19400,8/29/2013,DP-13390,Dennis Pardue,Kanpur,Uttar Pradesh,India,OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",? 147.96,3,? 47.34,Medium
IN-2014-63374,6/30/2014,MH-18115,Mick Hernandez,Aligarh,Uttar Pradesh,India,OFF-EN-10002700,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",? 50.46,1,? 17.64,High
IN-2014-61211,8/18/2014,GW-14605,Giulietta Weimer,Gulbarga,Karnataka,India,OFF-EN-10002985,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled",? 178.20,9,? 21.33,Medium
IN-2012-48317,8/17/2012,ML-18265,Muhammed Lee,Delhi,Delhi,India,OFF-AP-10000490,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver",? 130.23,3,? 32.49,Medium
IN-2012-32343,8/29/2012,SC-20230,Scot Coram,Bhavnagar,Gujarat,India,TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",? 337.23,3,? 10.08,Medium
IN-2013-22879,11/9/2013,SW-20275,Scott Williamson,Barddhaman,West Bengal,India,OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",? 66.90,5,? 29.40,High
IN-2013-34506,10/12/2013,GR-14560,Georgia Rosenberg,Chennai,Tamil Nadu,India,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",? 98.22,2,? 34.32,Medium
IN-2014-14374,12/15/2014,EM-14065,Erin Mull,Vadodara,Gujarat,India,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",? 112.08,8,? 4.32,High
IN-2013-68449,1/28/2013,PC-18745,Pamela Coakley,Mumbai,Maharashtra,India,OFF-ST-10002240,Office Supplies,Storage,"Fellowes Shelving, Blue",? 86.76,3,-? 38.25,Medium
IN-2014-28192,1/9/2014,JW-16075,Julia West,Ajmer,Rajasthan,India,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",? 37.38,2,? 1.08,High
IN-2013-11357,2/7/2013,JH-15910,Jonathan Howell,Bihar Sharif,Bihar,India,OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",? 142.20,6,? 29.70,Medium
IN-2013-31825,12/7/2013,JK-15325,Jason Klamczynski,Bangalore,Karnataka,India,FUR-CH-10002932,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",? 149.58,1,? 14.94,Medium
IN-2012-54134,11/26/2012,LB-16735,Larry Blacks,Ujjain,Madhya Pradesh,India,FUR-FU-10003420,Furniture,Furnishings,"Deflect-O Door Stop, Durable",? 122.94,3,? 50.40,Medium
IN-2014-19463,9/9/2014,LW-16825,Laurel Workman,Mysore,Karnataka,India,FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",? 155.70,3,? 55.98,Medium
IN-2014-56241,11/11/2014,HZ-14950,Henia Zydlo,Jaipur,Rajasthan,India,TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",? 136.50,1,? 15.00,Medium
IN-2011-68904,9/26/2011,AH-10690,Anna H?berlin,Raipur,Uttarakhand,India,OFF-PA-10003418,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",? 102.42,6,? 34.74,Medium
ID-2014-21640,12/27/2014,SU-20665,Stephanie Ulpright,Mumbai,Maharashtra,India,OFF-ST-10003306,Office Supplies,Storage,"Eldon File Cart, Single Width",? 192.56,3,-? 154.13,Medium
IN-2012-55282,11/2/2012,AS-10240,Alan Shonely,Aligarh,Uttar Pradesh,India,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",? 343.77,7,? 120.12,Medium
IN-2011-46504,2/19/2011,LT-16765,Larry Tron,Warangal,Telangana,India,OFF-SU-10002742,Office Supplies,Supplies,"Stiletto Trimmer, Serrated",? 118.35,3,? 36.63,High
IN-2012-31076,9/5/2012,MB-17305,Maria Bertelson,Hyderabad,Telangana,India,OFF-SU-10001442,Office Supplies,Supplies,"Acme Scissors, Steel",? 74.52,3,? 10.35,High
IN-2012-59874,6/11/2012,BG-11695,Brooke Gillingham,Pune,Maharashtra,India,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",? 84.06,6,? 3.24,Medium
IN-2012-70325,1/11/2012,AB-10015,Aaron Bergman,Kolhapur,Maharashtra,India,TEC-AC-10004054,Technology,Accessories,"Memorex Keyboard, Bluetooth",? 142.68,2,? 45.60,Medium
IN-2014-44264,10/18/2014,SW-20755,Steven Ward,Bangalore,Karnataka,India,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",? 115.11,3,? 13.77,Medium
IN-2013-71774,5/8/2013,AC-10615,Ann Chong,Barasat,West Bengal,India,OFF-PA-10001006,Office Supplies,Paper,"Eaton Message Books, Recycled",? 204.90,10,? 85.80,Medium
IN-2012-41926,9/12/2012,TB-21055,Ted Butterfield,Lucknow,Uttar Pradesh,India,OFF-AR-10002036,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",? 80.01,3,? 34.38,High
ID-2012-46210,8/31/2012,CR-12730,Craig Reiter,Mumbai,Maharashtra,India,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed",? 66.75,5,-? 1.35,High
IN-2013-51502,12/9/2013,CC-12370,Christopher Conant,Raipur,Uttarakhand,India,FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",? 155.25,3,? 24.84,Medium
IN-2012-54134,11/26/2012,LB-16735,Larry Blacks,Ujjain,Madhya Pradesh,India,OFF-AP-10004972,Office Supplies,Appliances,"Breville Coffee Grinder, Red",? 123.72,2,? 39.54,Medium
IN-2012-68918,10/18/2012,MA-17995,Michelle Arnett,Pimpri,Maharashtra,India,TEC-PH-10000720,Technology,Phones,"Samsung Audio Dock, Full Size",? 504.36,3,? 191.61,Medium
IN-2014-21143,9/25/2014,DC-12850,Dan Campbell,Kanpur,Uttar Pradesh,India,OFF-SU-10000969,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",? 96.66,3,? 3.78,Medium
IN-2013-32063,9/21/2013,AC-10615,Ann Chong,Bangalore,Karnataka,India,OFF-AR-10002747,Office Supplies,Art,"Boston Canvas, Fluorescent",? 109.80,2,? 43.92,Medium
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,FUR-CH-10003822,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",? 176.40,2,? 82.86,High
IN-2012-70472,7/12/2012,SA-20830,Sue Ann Reed,Kanpur,Uttar Pradesh,India,OFF-FA-10003980,Office Supplies,Fasteners,"OIC Paper Clips, Metal",? 58.20,4,? 4.56,High
ID-2012-32623,11/15/2012,NP-18700,Nora Preis,Mumbai,Maharashtra,India,TEC-PH-10000922,Technology,Phones,"Nokia Headset, with Caller ID",? 109.67,3,-? 30.74,Medium
IN-2014-50088,8/27/2014,CR-12730,Craig Reiter,Delhi,Delhi,India,TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",? 455.49,3,? 86.49,Medium
IN-2013-74350,8/16/2013,MS-17980,Michael Stewart,Nagpur,Maharashtra,India,OFF-LA-10002575,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set",? 34.47,3,? 1.35,Critical
IN-2013-10097,8/14/2013,CJ-12010,Caroline Jumper,Ghaziabad,Uttar Pradesh,India,TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",? 157.32,4,? 66.00,Medium
IN-2011-16033,11/7/2011,LB-16795,Laurel Beltran,Gorakhpur,Haryana,India,OFF-PA-10001850,Office Supplies,Paper,"Eaton Note Cards, Premium",? 106.32,4,? 31.80,Medium
IN-2014-41891,3/7/2014,TG-21310,Toby Gnade,Naihati,West Bengal,India,OFF-PA-10001818,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",? 169.65,5,? 39.00,Medium
IN-2013-50515,11/11/2013,DK-13090,Dave Kipp,Tirunelveli,Tamil Nadu,India,TEC-AC-10003407,Technology,Accessories,"Memorex Mouse, Erganomic",? 103.92,4,? 14.52,High
IN-2013-42087,10/30/2013,TB-21190,Thomas Brumley,Lucknow,Uttar Pradesh,India,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",? 170.91,9,? 34.02,Medium
IN-2011-29928,11/28/2011,VM-21835,Vivian Mathis,Hyderabad,Telangana,India,OFF-BI-10004651,Office Supplies,Binders,"Cardinal Binding Machine, Clear",? 147.69,3,? 67.86,Medium
IN-2014-56360,10/8/2014,JC-15385,Jenna Caffey,Ranchi,Jharkhand,India,OFF-FA-10003817,Office Supplies,Fasteners,"Stockwell Clamps, Metal",? 37.92,2,? 2.22,High
IN-2011-29438,11/28/2011,PV-18985,Paul Van Hugh,Salem,Tamil Nadu,India,OFF-ST-10003547,Office Supplies,Storage,"Smead Shelving, Blue",? 97.86,2,? 43.02,Medium
IN-2014-16439,10/11/2014,JD-15895,Jonathan Doherty,Jodhpur,Gujarat,India,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",? 69.84,2,? 27.90,High
IN-2014-45258,8/22/2014,EB-14170,Evan Bailliet,Allahabad,Uttar Pradesh,India,OFF-AR-10004148,Office Supplies,Art,"Sanford Pens, Easy-Erase",? 56.85,5,? 10.80,High
IN-2012-19078,6/15/2012,BG-11740,Bruce Geld,Avadi,Tamil Nadu,India,OFF-FA-10004298,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",? 32.40,3,? 11.97,Critical
IN-2014-14458,1/24/2014,GT-14755,Guy Thornton,Brahmapur,Odisha,India,OFF-LA-10002123,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",? 54.60,5,? 18.45,Low
IN-2013-67014,11/8/2013,JL-15235,Janet Lee,Rajkot,Gujarat,India,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",? 142.02,3,? 2.79,Medium
IN-2012-55653,9/15/2012,DW-13585,Dorothy Wardle,Kanpur,Uttar Pradesh,India,OFF-PA-10000383,Office Supplies,Paper,"Green Bar Note Cards, Premium",? 62.40,2,? 3.12,High
IN-2011-21983,8/12/2011,CR-12580,Clay Rozendal,Varanasi,Uttar Pradesh,India,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",? 127.71,3,? 59.94,Medium
IN-2012-18273,8/23/2012,EB-13975,Erica Bern,Parbhani,Maharashtra,India,OFF-BI-10004120,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",? 95.85,3,? 22.95,Medium
IN-2012-44278,5/4/2012,NZ-18565,Nick Zandusky,Jaipur,Rajasthan,India,OFF-BI-10002364,Office Supplies,Binders,"Acco Binder, Durable",? 49.95,3,? 13.41,High
IN-2013-46252,5/1/2013,ZC-21910,Zuschuss Carroll,Tiruppur,Tamil Nadu,India,OFF-EN-10002464,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",? 117.00,5,? 22.20,Medium
ID-2012-41520,11/13/2012,MC-18100,Mick Crebagga,Mumbai,Maharashtra,India,OFF-BI-10002329,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",? 73.43,5,-? 0.08,High
IN-2011-51740,8/3/2011,DM-13525,Don Miller,Muzaffarpur,Bihar,India,OFF-FA-10003819,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",? 41.85,3,? 14.22,Critical
IN-2011-36879,9/2/2011,RB-19435,Richard Bierner,Mangalore,Karnataka,India,OFF-EN-10001109,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",? 131.76,3,? 0.00,Medium
IN-2012-42367,6/25/2012,LH-16900,Lena Hernandez,Agra,Uttar Pradesh,India,OFF-EN-10003413,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",? 249.90,5,? 72.45,Medium
IN-2014-51187,5/20/2014,MN-17935,Michael Nguyen,Kollam,Kerala,India,OFF-BI-10004868,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",? 60.30,10,? 1.80,Critical
IN-2011-17594,9/22/2011,DP-13165,David Philippe,Thane,Maharashtra,India,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",? 642.78,1,? 25.71,High
IN-2014-40932,9/25/2014,TG-21640,Trudy Glocke,Bhiwandi,Maharashtra,India,OFF-AR-10002727,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",? 99.12,4,? 27.72,High
IN-2011-40155,11/14/2011,CL-12700,Craig Leslie,Kulti,West Bengal,India,TEC-AC-10000860,Technology,Accessories,"Enermax Numeric Keypad, USB",? 165.42,3,? 19.80,Medium
IN-2012-31762,12/5/2012,JD-15895,Jonathan Doherty,Jaipur,Rajasthan,India,OFF-BI-10000328,Office Supplies,Binders,"Acco Binding Machine, Clear",? 101.10,2,? 35.34,Medium
IN-2012-59874,6/11/2012,BG-11695,Brooke Gillingham,Pune,Maharashtra,India,TEC-MA-10003682,Technology,Machines,"Panasonic Phone, White",? 166.50,2,? 19.98,Medium
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,OFF-EN-10004784,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",? 56.52,3,? 5.58,High
IN-2014-77339,6/10/2014,JC-16105,Julie Creighton,Thane,Maharashtra,India,OFF-SU-10004008,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",? 95.04,4,? 47.52,Medium
IN-2012-49500,5/1/2012,KN-16390,Katherine Nockton,Mau,Madhya Pradesh,India,OFF-PA-10003784,Office Supplies,Paper,"Eaton Note Cards, Premium",? 55.98,2,? 27.96,Critical
IN-2014-13051,11/12/2014,LF-17185,Luke Foster,Visakhapatnam,Andhra Pradesh,India,OFF-AR-10003592,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",? 51.66,2,? 17.52,High
IN-2014-46777,1/25/2014,KD-16345,Katherine Ducich,Surat,Gujarat,India,TEC-AC-10004252,Technology,Accessories,"SanDisk Mouse, Bluetooth",? 76.62,2,? 0.72,Medium
IN-2011-70850,11/21/2011,DH-13675,Duane Huffman,Gorakhpur,Uttar Pradesh,India,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",? 115.11,3,? 13.77,Medium
IN-2011-78263,2/16/2011,BF-11215,Benjamin Farhat,Kanpur,Uttar Pradesh,India,FUR-FU-10001619,Furniture,Furnishings,"Advantus Clock, Erganomic",? 150.03,3,? 58.50,Medium
IN-2013-24300,10/18/2013,VG-21790,Vivek Gonzalez,Delhi,Delhi,India,FUR-FU-10001477,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",? 151.20,6,? 33.12,Medium
IN-2011-24769,9/5/2011,JM-15535,Jessica Myrick,Solapur,Maharashtra,India,OFF-EN-10003632,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",? 71.94,2,? 10.74,Medium
IN-2014-78368,10/24/2014,DW-13585,Dorothy Wardle,Surat,Gujarat,India,FUR-CH-10004082,Furniture,Chairs,"Office Star Chairmat, Black",? 507.12,8,? 182.40,Medium
IN-2013-49577,7/22/2013,SC-20020,Sam Craven,Delhi,Delhi,India,TEC-AC-10001616,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",? 113.70,2,? 11.34,Medium
IN-2014-14458,1/24/2014,GT-14755,Guy Thornton,Brahmapur,Odisha,India,OFF-EN-10004784,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",? 56.52,3,? 5.58,Low
IN-2012-54134,11/26/2012,LB-16735,Larry Blacks,Ujjain,Madhya Pradesh,India,OFF-ST-10001753,Office Supplies,Storage,"Eldon Shelving, Industrial",? 146.70,3,? 21.96,Medium
IN-2014-45426,4/7/2014,LD-17005,Lisa DeCherney,Kukatpalli,Telangana,India,FUR-FU-10000514,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",? 101.04,2,? 43.44,Medium
IN-2011-18959,11/2/2011,CA-12775,Cynthia Arntzen,Satna,Madhya Pradesh,India,TEC-AC-10000398,Technology,Accessories,"SanDisk Memory Card, Programmable",? 227.82,2,? 0.00,Medium
IN-2011-44901,2/23/2011,MG-18205,Mitch Gastineau,Thane,Maharashtra,India,OFF-SU-10002566,Office Supplies,Supplies,"Stiletto Trimmer, Steel",? 168.60,4,? 70.80,High
IN-2012-43459,8/9/2012,DG-13300,Deirdre Greer,Kanpur,Uttar Pradesh,India,OFF-LA-10004848,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",? 58.65,5,? 25.20,High
IN-2014-21143,9/25/2014,DC-12850,Dan Campbell,Kanpur,Uttar Pradesh,India,OFF-SU-10000789,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",? 94.05,3,? 33.84,Medium
IN-2014-42808,11/6/2014,PB-18805,Patrick Bzostek,Jhansi,Uttar Pradesh,India,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",? 117.18,2,? 43.32,Medium
IN-2014-25840,9/11/2014,BD-11320,Bill Donatelli,Pimpri,Maharashtra,India,OFF-FA-10000757,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",? 54.75,5,? 22.35,Medium
IN-2012-34324,10/3/2012,RL-19615,Rob Lucas,Gorakhpur,Haryana,India,FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",? 103.20,2,? 44.34,Medium
IN-2011-78284,8/29/2011,KC-16255,Karen Carlisle,Gwalior,Madhya Pradesh,India,OFF-FA-10004839,Office Supplies,Fasteners,"Accos Clamps, Metal",? 78.00,4,? 24.12,High
IN-2013-10097,8/14/2013,CJ-12010,Caroline Jumper,Ghaziabad,Uttar Pradesh,India,OFF-EN-10004892,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",? 141.15,5,? 57.75,Medium
IN-2013-69331,6/12/2013,BO-11425,Bobby Odegard,Bikaner,Rajasthan,India,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",? 85.14,2,? 39.96,High
IN-2013-22760,6/14/2013,VT-21700,Valerie Takahito,Ajmer,Rajasthan,India,FUR-CH-10002890,Furniture,Chairs,"Office Star Chairmat, Adjustable",? 136.62,2,? 12.24,Medium
IN-2014-40764,3/27/2014,RB-19435,Richard Bierner,Korba,Chhattisgarh,India,OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",? 139.23,3,? 5.49,Medium
IN-2012-76121,6/11/2012,JF-15355,Jay Fein,Firozabad,Uttar Pradesh,India,FUR-FU-10004797,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",? 44.52,2,? 7.56,High
IN-2011-23712,12/14/2011,SC-20770,Stewart Carmichael,Bhiwandi,Maharashtra,India,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",? 65.34,9,? 11.61,Medium
IN-2014-42402,4/21/2014,TM-21010,Tamara Manning,Bhatpara,West Bengal,India,FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",? 113.46,2,? 28.32,Medium
IN-2014-15543,11/15/2014,LO-17170,Lori Olson,Delhi,Delhi,India,OFF-AR-10001208,Office Supplies,Art,"Binney & Smith Canvas, Water Color",? 163.62,3,? 78.48,High
IN-2013-34457,5/16/2013,MZ-17515,Mary Zewe,Jamnagar,Gujarat,India,OFF-FA-10000263,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",? 91.98,7,? 40.32,Medium
IN-2011-60826,9/17/2011,KM-16660,Khloe Miller,Aurangabad,Bihar,India,OFF-ST-10004228,Office Supplies,Storage,"Tenex Shelving, Industrial",? 55.14,1,? 17.07,Critical
IN-2011-26176,8/16/2011,KB-16600,Ken Brennan,Lucknow,Uttar Pradesh,India,FUR-FU-10001770,Furniture,Furnishings,"Deflect-O Clock, Erganomic",? 97.86,2,? 48.90,Medium
IN-2014-32665,8/6/2014,SL-20155,Sara Luxemburg,Mumbai,Maharashtra,India,FUR-BO-10003706,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",? 148.17,2,-? 5.97,High
IN-2014-76576,5/10/2014,NW-18400,Natalie Webber,Bhatpara,West Bengal,India,OFF-BI-10004098,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",? 63.24,2,? 0.60,High
IN-2013-51103,4/9/2013,JG-15160,James Galang,Chandigarh,Chandigarh,India,OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",? 52.56,6,? 18.90,Critical
IN-2011-75526,8/22/2011,DM-12955,Dario Medina,Bhavnagar,Gujarat,India,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed",? 80.10,3,? 39.24,Medium
IN-2014-45426,4/7/2014,LD-17005,Lisa DeCherney,Kukatpalli,Telangana,India,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",? 82.20,5,? 10.65,Medium
IN-2012-69695,7/14/2012,DK-13225,Dean Katz,Bhopal,Madhya Pradesh,India,FUR-FU-10004619,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",? 47.70,2,? 19.98,Critical
IN-2011-44593,4/14/2011,LR-16915,Lena Radford,Pune,Maharashtra,India,OFF-PA-10000302,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor",? 55.92,2,? 20.64,Medium
IN-2013-65075,3/23/2013,GZ-14470,Gary Zandusky,Ludhiana,Punjab,India,OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",? 136.38,1,? 55.89,Medium
IN-2013-51502,12/9/2013,CC-12370,Christopher Conant,Raipur,Uttarakhand,India,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",? 141.75,5,? 69.45,Medium
IN-2014-28038,6/5/2014,DH-13075,Dave Hallsten,Mangalore,Karnataka,India,FUR-CH-10004365,Furniture,Chairs,"Novimex Rocking Chair, Black",? 129.00,1,? 20.64,Medium
IN-2012-47757,6/29/2012,JF-15415,Jennifer Ferguson,Visakhapatnam,Andhra Pradesh,India,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",? 78.84,2,? 1.56,Medium
IN-2014-44264,10/18/2014,SW-20755,Steven Ward,Bangalore,Karnataka,India,FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",? 109.89,1,? 29.67,Medium
IN-2014-26981,10/24/2014,JM-15865,John Murray,Thane,Maharashtra,India,OFF-LA-10000861,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",? 65.55,5,? 28.80,High
IN-2013-53819,11/25/2013,TB-21595,Troy Blackwell,Patna,Bihar,India,OFF-EN-10004755,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",? 61.47,3,? 16.56,High
IN-2014-63766,11/22/2014,MK-18160,Mike Kennedy,Mangalore,Karnataka,India,OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",? 87.36,7,? 7.77,Medium
IN-2014-40428,8/13/2014,AS-10135,Adrian Shami,Bilaspur,Uttar Pradesh,India,OFF-SU-10002911,Office Supplies,Supplies,"Acme Scissors, Serrated",? 132.84,6,? 37.08,Medium
IN-2012-27583,2/24/2012,DL-13330,Denise Leinenbach,Nagpur,Maharashtra,India,TEC-PH-10001433,Technology,Phones,"Motorola Headset, Full Size",? 162.06,2,? 66.42,Medium
IN-2011-40155,11/14/2011,CL-12700,Craig Leslie,Kulti,West Bengal,India,TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",? 84.96,1,? 25.47,Medium
IN-2014-56360,10/8/2014,JC-15385,Jenna Caffey,Ranchi,Jharkhand,India,OFF-PA-10001720,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor",? 88.02,6,? 33.30,High
IN-2014-73545,10/15/2014,GG-14650,Greg Guthrie,Jodhpur,Gujarat,India,OFF-ST-10003121,Office Supplies,Storage,"Rogers Box, Industrial",? 97.80,4,? 13.68,Low
IN-2012-22900,8/14/2012,TS-21505,Tony Sayre,Solapur,Maharashtra,India,FUR-FU-10003052,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",? 106.08,2,? 40.26,Medium
IN-2014-29893,10/13/2014,SC-20680,Steve Carroll,Gulbarga,Karnataka,India,OFF-LA-10000861,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",? 78.66,6,? 34.56,Medium
IN-2014-42801,9/11/2014,JP-15460,Jennifer Patt,Hyderabad,Telangana,India,TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB",? 72.66,1,? 22.50,Medium
IN-2013-64452,7/8/2013,KH-16330,Katharine Harms,Darbhanga,Bihar,India,FUR-FU-10000482,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",? 174.51,3,? 47.07,Medium
IN-2013-33372,10/7/2013,NF-18475,Neil Franz?sisch,Surat,Gujarat,India,OFF-PA-10000215,Office Supplies,Paper,"Eaton Parchment Paper, Premium",? 121.23,9,? 8.37,High
